,ids,bday,enrolldate,expgradate,Rank,Major,Gender,Athlete,Height,Weight,Smoking,Sprint,English,Reading,Math,Writing,State,LiveOnCampus,HowCommute,CommuteTime,SleepTime,StudyTime,enrolldate ,Score,BMI
210,41870,1994-04-11,2013-08-05,2019-05-13,first runners up,I am currently exploring options,Female,0,0.633668024,9.492045541194274,Not a smoker,7.433,86.23,89.19,61.2,88.91,Out of state,unknown,car,24.0,9.0,3.0,2013-08-05,325.53000000000003,0.033623140495867766
211,42217,1994-04-07,2013-08-05,2018-05-14,first runners up,unknown,Neutral,1,0.8076386996799999,17.433969398785788,Not a smoker,5.617,87.15,91.86,70.96,89.84,Out of state,on campus,Public Transport,27.0,7.0,4.0,2013-08-05,339.80999999999995,0.038015795653651506
212,42783,1994-04-03,2013-08-05,2018-05-14,first runners up,Neuroscience,Male,0,0.7103994610879999,16.963613391238656,Unknown,7.332,87.71,91.03,76.42,84.27,In state,off campus,car,28.0,7.0,2.0,2013-08-05,339.43,0.04780960619319174
213,42830,1994-04-02,2013-08-05,2018-05-14,first runners up,Econ,Male,1,0.8934719138399998,15.551612122550525,Not a smoker,5.238,76.12,88.46,66.48,79.52168316831683,In state,off campus,car,28.0,5.461538461538462,2.0,2013-08-05,310.58168316831683,0.027708668228854243
214,42791,1994-04-01,2013-08-05,2019-05-13,first runners up,Theology,Female,0,0.731828961536,16.80682805538961,Not a smoker,9.241,85.62,82.48,82.4,87.1,In state,on campus,Public Transport,27.0,10.0,5.0,2013-08-05,337.6,0.04463428880964919
215,43973,1994-03-17,2013-08-05,2018-05-14,first runners up,Mathematics,Female,0,0.8537236468799999,19.84921016769846,Unknown,8.429,80.53,94.46,76.73,86.66,unknown,on campus,Public Transport,27.0,12.0,3.0,2013-08-05,338.38,0.038735632811916644
216,47506,1994-02-03,2013-08-05,2019-05-13,first runners up,Biology,Female,1,0.722842396832,15.069123916396023,Not a smoker,6.581933155080214,75.09,88.17,72.1,76.65,unknown,on campus,Public Transport,27.0,8.0,7.0,2013-08-05,312.01,0.04102067633129077
217,49879,1994-01-07,2013-08-05,2018-05-14,first runners up,exercise science,Male,1,0.830565960912,20.27477036500301,Not a smoker,5.46,72.8,73.18,53.71,72.41,Out of state,off campus,car,27.0,6.0,4.0,2013-08-05,272.1,0.041803219842738694
218,20402,1993-12-31,2013-08-05,2018-05-14,first runners up,biz admin,Male,0,0.719616450528,18.92343008935172,Not a smoker,6.132,74.15,80.96,69.39,75.77,In state,off campus,car,30.0,9.0,7.0,2013-08-05,300.27,0.051975627514000894
219,20626,1993-12-28,2013-08-05,2019-05-13,first runners up,unknown,Female,0,0.661549417056,16.73683460188557,Unknown,6.619,73.12,81.34,69.47,78.81,In state,off campus,Public Transport,53.0,6.0,2.0,2013-08-05,302.74,0.054393973970235994
220,20903,1993-12-25,2013-08-05,2019-05-13,first runners up,unknown,Male,1,0.7602864164319999,13.208231299235333,Not a smoker,5.663,89.95,83.61,61.04,78.86,In state,off campus,car,23.0,5.461538461538462,4.0,2013-08-05,313.46,0.032500665203857346
221,22742,1993-12-02,2013-08-05,2018-05-14,first runners up,sports med,Female,0,0.8579865044959999,16.894699623985474,Not a smoker,7.499,84.14,68.46,47.42,85.33,unknown,on campus,Public Transport,27.0,4.0,8.0,2013-08-05,285.34999999999997,0.03264311598551183
222,23731,1993-11-20,2013-08-05,2019-05-13,first runners up,Theater,Male,1,0.837478702992,19.534706249953647,Not a smoker,5.554,87.83,84.06,63.32,72.53,In state,off campus,Public Transport,57.0,4.0,3.0,2013-08-05,307.74,0.03961515763140344
223,25714,1993-10-27,2013-08-05,2018-05-14,first runners up,unknown,Neutral,0,0.7084408508319999,22.123530783556333,Not a smoker,6.32,82.23,86.94,62.51,75.63,In state,unknown,Public Transport,27.0,5.461538461538462,6.0,2013-08-05,307.31,0.06269736571884396
224,28053,1993-09-28,2013-08-05,2019-05-13,first runners up,math ed,Female,0,0.7807942179359999,14.084549337105887,Not a smoker,8.17,88.16,80.86,58.27,78.2,In state,on campus,Public Transport,27.0,7.0,3.0,2013-08-05,305.49,0.03286032279105288
225,28668,1993-09-21,2013-08-05,2019-05-13,first runners up,undecided,Male,1,0.7503781527839999,14.791016594473314,Not a smoker,6.581933155080214,77.07,86.95,68.02,79.05,In state,unknown,Public Transport,27.0,5.0,12.0,2013-08-05,311.09,0.037362825283069556
226,29238,1993-09-14,2013-08-05,2018-05-14,first runners up,Urban studies,Male,1,0.880683340992,18.216962831984294,Not a smoker,5.232,86.46,91.52,74.07,78.15,In state,off campus,car,33.0,8.0,13.0,2013-08-05,330.2,0.033407075344729524
227,30418,1993-08-31,2013-08-05,2019-05-13,first runners up,nursing,Neutral,0,0.7460000828,21.19215122892927,Not a smoker,6.52,96.16,78.02,58.29,79.61,unknown,off campus,car,40.0,7.0,7.208651399491094,2013-08-05,312.08,0.054162579567984974
228,30720,1993-08-27,2013-08-05,2018-05-14,first runners up,pan-african studies and english,Male,0,0.7469217817439999,14.927270517294506,Not a smoker,6.897,82.06,78.72,73.13,73.33,In state,off campus,car,21.0,13.0,12.0,2013-08-05,307.24,0.03805679415609434
229,35687,1993-06-26,2013-08-05,2019-05-13,first runners up,Sociology,Female,0,0.660512505744,10.079990550628194,Not a smoker,8.525,81.74,83.16,46.25,84.22,In state,on campus,Public Transport,27.0,8.0,7.0,2013-08-05,295.37,0.03286246091060325
230,36368,1993-06-19,2013-08-05,2019-05-13,first runners up,unknown,Male,1,0.8636319105279998,17.093334591732805,Not a smoker,4.642,68.77,85.45,64.91,70.19,Out of state,off campus,Public Transport,40.0,10.0,7.208651399491094,2013-08-05,289.32,0.03259653814656327
231,36336,1993-06-18,2013-08-05,2018-05-14,first runners up,Economics,Female,0,0.77998773136,11.507857002110569,Not a smoker,8.103,82.15,96.24,67.59,79.11,In state,off campus,car,26.0,3.0,4.0,2013-08-05,325.09000000000003,0.02690425436749584
232,37105,1993-06-08,2013-08-05,2018-05-14,first runners up,Undecided,Female,1,0.7621298143199999,16.894699623985474,Unknown,6.651,76.62,79.86,59.55,82.14,In state,off campus,car,24.0,5.0,3.0,2013-08-05,298.17,0.04137086665396874
233,37421,1993-06-07,2013-08-05,2018-05-14,first runners up,Englis,Male,1,0.810634221248,20.34383057246033,Not a smoker,5.755,82.78755501222494,92.05,78.63,78.19,In state,off campus,Public Transport,51.0,4.0,5.0,2013-08-05,331.657555012225,0.044033672680191635
234,37301,1993-06-06,2013-08-05,2018-05-14,first runners up,unknown,Female,0,0.783810071098353,16.84229140516499,Unknown,7.623,90.83,90.28,66.51,78.65,Out of state,off campus,Public Transport,43.0,7.0,1.0,2013-08-05,326.27,0.03899254171203812
235,38418,1993-05-25,2013-08-05,2018-05-14,first runners up,unknown,Male,0,0.771807653232,11.448129255120458,Not a smoker,7.08,69.32,66.09,51.08,80.44,In state,on campus,Public Transport,27.0,7.0,5.0,2013-08-05,266.93,0.02733495792161265
236,38724,1993-05-21,2013-08-05,2019-05-13,first runners up,I'm not answering this. This survey is too long and I am b,Female,1,0.7256074936639999,14.89274041356585,Not a smoker,5.536,80.71,80.56,65.46800947867298,75.48,In state,on campus,Public Transport,27.0,4.0,4.0,2013-08-05,302.21800947867297,0.040232141321056326
237,41156,1993-04-21,2013-08-05,2019-05-13,first runners up,unknown,Female,1,0.7674295832479999,16.13115791756396,Not a smoker,5.083,82.78755501222494,81.11,72.83,90.81,unknown,off campus,car,27.0,6.0,16.0,2013-08-05,327.53755501222497,0.03895744951742234
238,41503,1993-04-19,2013-08-05,2019-05-13,first runners up,unknown,Male,0,0.78747653528,20.168380315676878,Not a smoker,6.326,85.29,72.55,65.46800947867298,80.46,In state,on campus,Public Transport,27.0,5.0,13.0,2013-08-05,303.768009478673,0.04625916886116418
239,43678,1993-03-24,2013-08-05,2018-05-14,first runners up,business admin,Neutral,1,0.77365105112,17.478765209028374,Not a smoker,5.108,73.31,81.99,73.2,74.14,In state,on campus,Public Transport,27.0,2.0,4.0,2013-08-05,302.64,0.041535797707868874
240,43971,1993-03-18,2013-08-05,2019-05-13,first runners up,unknown,Female,1,0.7454240209599999,17.040139567069733,Not a smoker,6.093,83.27,80.54,70.55,86.27,In state,on campus,Public Transport,27.0,4.0,7.208651399491094,2013-08-05,320.63,0.043618269076871254
241,45902,1993-02-24,2013-08-05,2019-05-13,first runners up,unknown,Male,0,0.751415064096,14.38225482600973,Unknown,6.581933155080214,85.16,83.96,64.56,90.62,In state,on campus,Public Transport,27.0,10.0,6.0,2013-08-05,324.29999999999995,0.03623007486937567
242,46663,1993-02-13,2013-08-05,2018-05-14,first runners up,unknown,Female,0,0.8153579283359998,24.952199551166196, smoker,6.391,84.79,87.04,64.34,76.01,Out of state,on campus,Public Transport,27.0,5.0,5.0,2013-08-05,312.18,0.05338439003058247
243,47339,1993-02-04,2013-08-05,2019-05-13,first runners up,unknown,Female,1,0.7676600079839999,15.381761342047394,Not a smoker,6.092,69.78,77.16,62.23,78.04,In state,off campus,car,32.0,10.0,13.0,2013-08-05,287.21,0.03712532662888046
244,47912,1993-01-29,2013-08-05,2019-05-13,first runners up,Comm,Male,0,0.7409307386080001,19.752152578839524,Not a smoker,6.581933155080214,88.02,81.46,57.78,80.37,Out of state,on campus,Public Transport,27.0,4.0,4.0,2013-08-05,307.63,0.05117540091205614
245,48764,1993-01-16,2013-08-05,2018-05-14,first runners up,unknown,Female,0,0.7021041705919999,18.525867273448778,Unknown,6.29,85.55,88.08,72.74,89.31,In state,off campus,car,31.0,6.0,7.208651399491094,2013-08-05,335.68,0.05345366525031912
246,49386,1993-01-11,2013-08-05,2019-05-13,first runners up,Spanish,Female,0,0.787246110544,15.940775724032978,Not a smoker,8.678,82.78755501222494,70.5,57.16,90.66,In state,on campus,Public Transport,27.0,6.0,11.0,2013-08-05,301.1075550122249,0.03658393790569946
247,27037,1992-10-11,2013-08-05,2019-05-13,first runners up,botany,Male,0,0.94934991232,30.722459858039084,Unknown,6.698,72.66,74.61,63.23,71.7,Out of state,on campus,Public Transport,27.0,9.0,4.0,2013-08-05,282.2,0.04848477707606748
248,29009,1992-09-17,2013-08-05,2019-05-13,first runners up,music,Female,0,0.692771968784,10.809788959163631,3.0,8.598,75.56,75.68,57.47,74.78,In state,on campus,Public Transport,27.0,3.0,3.0,2013-08-05,283.49,0.0320360268257403
249,32224,1992-08-09,2013-08-05,2018-05-14,first runners up,I want to be a doctor,Male,1,0.8698533783999999,19.785749436521463,Not a smoker,5.031,82.78755501222494,77.85,63.79,85.42,In state,off campus,car,25.0,7.0,4.0,2013-08-05,309.8475550122249,0.03719310556554537
250,32712,1992-08-03,2013-08-05,2018-05-14,first runners up,Exercise Science (Exercise Specialist),Male,0,0.781255067408,29.7584166917768,Unknown,5.99,90.29,78.63,65.35,76.83,In state,off campus,car,27.0,3.0,9.0,2013-08-05,311.09999999999997,0.06934675969996147
251,37553,1992-06-06,2013-08-05,2019-05-13,first runners up,unknown,Male,0,0.785978774496,15.588941964419346,Not a smoker,8.221,82.86,80.98,67.23,79.49,In state,off campus,car,18.0,3.0,5.0,2013-08-05,310.56,0.03589194976055274
252,39290,1992-05-14,2013-08-05,2019-05-13,first runners up,unknown,Female,0,0.655788798656,15.582409242092304,3.0,6.813,90.43,80.36,57.17,87.33,unknown,on campus,Public Transport,27.0,8.0,7.0,2013-08-05,315.29,0.0515357575500178
253,40193,1992-05-05,2013-08-05,2018-05-14,first runners up, spanish language education,Male,0,0.9264226510879998,29.97959600484956,Unknown,6.832,89.53,83.73,72.98,81.03,Out of state,on campus,Public Transport,27.0,4.0,4.0,2013-08-05,327.27,0.049683192318635744
254,45784,1992-02-25,2013-08-05,2019-05-13,first runners up,unknown,Female,0,0.70509969216,16.894699623985474,Unknown,6.581933155080214,82.78755501222494,80.79,65.46800947867298,76.25,Out of state,off campus,car,27.0,2.0,5.0,2013-08-05,305.29556449089796,0.048333859079023066
255,46911,1992-02-11,2013-08-05,2019-05-13,first runners up,unknown,Female,0,0.886789596496,25.180844832612717,Not a smoker,7.153,77.36,80.47,72.62,89.02,In state,on campus,Public Transport,27.0,5.0,4.0,2013-08-05,319.47,0.045543999373841744
256,47007,1992-02-10,2013-08-05,2019-05-13,first runners up,it was biology but I switched to psych,Female,1,0.7388569159839999,14.34585823018763,Not a smoker,5.551,83.71,83.97,69.37,81.64,In state,on campus,Public Transport,27.0,6.0,5.0,2013-08-05,318.69,0.03737729738651431
257,48816,1992-01-19,2013-08-05,2018-05-14,first runners up,Bio,Female,0,0.7749183871680001,17.076536162891834,Unknown,6.581933155080214,86.89,74.5,66.02,83.58,In state,on campus,Public Transport,27.0,7.0,5.0,2013-08-05,310.98999999999995,0.04044733362812272
258,49445,1992-01-13,2013-08-05,2019-05-13,first runners up,music tech (production),Male,1,0.9298790221279999,19.314460182927608,3.0,4.93,93.57,85.35,66.54,82.41,In state,off campus,car,31.0,10.0,7.208651399491094,2013-08-05,327.87,0.031771061196274104
259,22417,1991-12-07,2013-08-05,2019-05-13,first runners up,Business,Female,0,0.65901474496,16.894699623985474,Not a smoker,6.581933155080214,83.75,81.54,51.95,77.56,In state,on campus,Public Transport,27.0,13.0,4.0,2013-08-05,294.8,0.05533020231702533
260,26199,1991-10-22,2013-08-05,2018-05-14,first runners up,bphil,Female,0,0.747497843584,15.19324564060985,Not a smoker,7.99,83.2,76.03,54.85,85.8,In state,off campus,car,20.0,2.0,8.0,2013-08-05,299.88,0.03867521335034156
261,29464,1991-09-12,2013-08-05,2018-05-14,first runners up,wissenschaft,Female,0,0.7647796987839999,11.627312496090797,Not a smoker,9.597,85.52,80.77,50.11,83.67,In state,off campus,car,18.0,5.461538461538462,9.0,2013-08-05,300.07,0.02827539559000963
262,29529,1991-09-11,2013-08-05,2019-05-13,first runners up,communications,Female,1,0.805795301792,16.894699623985474,Not a smoker,4.637,89.68,90.6,69.89,80.68,In state,off campus,car,28.0,5.461538461538462,2.0,2013-08-05,330.85,0.03700863437686083
263,29757,1991-09-09,2013-08-05,2019-05-13,first runners up,unknown,Male,1,0.843239321392,16.29354272969333,Not a smoker,5.835,78.74,81.77,70.19,75.83,In state,off campus,car,20.0,3.0,9.0,2013-08-05,306.53,0.032592364650073764
264,40601,1991-04-30,2013-08-05,2019-05-13,first runners up,sociology,Male,1,0.8108646459839999,16.894699623985474,Not a smoker,6.581933155080214,70.35,64.6,60.57,75.92,Out of state,off campus,car,35.0,9.0,6.0,2013-08-05,271.43999999999994,0.036547341458618585
265,41147,1991-04-24,2013-08-05,2018-05-14,first runners up,unknown,Male,0,0.841165498768,16.185286188273754,Not a smoker,6.581933155080214,75.58,74.57,63.84,79.52168316831683,Out of state,unknown,Public Transport,27.0,4.0,3.0,2013-08-05,293.51168316831684,0.0325356529729957
266,47835,1991-01-29,2013-08-05,2019-05-13,first runners up,Undecided,Female,0,0.8632862734240001,15.137250877806622,Not a smoker,9.244,83.79,95.46,67.86,80.03,In state,on campus,Public Transport,27.0,8.0,4.0,2013-08-05,327.14000000000004,0.028889457376731466
267,26262,1990-10-22,2013-08-05,2018-05-14,first runners up,"Double major in Sociology and Psychology,minor in history",Male,0,0.767775220352,15.032727320573926,Not a smoker,7.207,83.59,81.11,83.54,76.56,In state,off campus,car,28.0,8.0,11.0,2013-08-05,324.80000000000007,0.03627201180592285
268,28689,1990-09-22,2013-08-05,2018-05-14,first runners up,journalism,Male,0,0.696919614032,16.894699623985474,3.0,8.001,90.64,91.65,70.38,78.62,In state,off campus,car,38.0,10.0,3.0,2013-08-05,331.29,0.04947515310065505
269,39867,1990-05-08,2013-08-05,2019-05-13,first runners up,biology,Male,0,0.7612081153759999,10.91804550058321,Unknown,8.929,86.91,82.0708,73.52,75.85,Out of state,off campus,car,30.0,8.0,6.0,2013-08-05,318.35079999999994,0.026800329117846293
270,22054,1989-12-12,2013-08-05,2018-05-14,first runners up,unknown,Male,1,0.8257270414560001,16.894699623985474,Not a smoker,6.581933155080214,84.96,86.06,56.81,72.0,unknown,off campus,car,30.0,8.0,3.0,2013-08-05,299.83,0.035243538596000185
271,33017,2000-01-01,2013-08-05,2019-05-13,first runners up,undecided but leaning toward business,Male,1,0.821233759104,14.36452315112204,Not a smoker,4.717,76.75,81.1,51.11,74.47,In state,on campus,Public Transport,27.0,3.0,2.0,2013-08-05,283.43,0.030294212860617644
272,29103,1994-09-16,2012-08-06,2018-05-14,second runners up,eduactaion,Male,0,0.9057996372160001,20.67606616509283,Unknown,6.581933155080214,82.87,83.06,71.03,69.87,In state,off campus,walking,18.0,7.0,9.0,2012-08-06,306.83000000000004,0.03584310920229724
273,20758,1993-12-26,2012-08-06,2018-05-14,second runners up,International Bussness,Male,1,0.738741703616,16.146089854311487,Not a smoker,5.005,79.11,83.4,64.08,84.12,In state,off campus,car,23.0,5.0,10.0,2012-08-06,310.71000000000004,0.04208081852141706
274,21345,1993-12-19,2012-08-06,2018-05-14,second runners up,chemistry,Male,1,0.8388612514079999,21.303207508489013,Not a smoker,6.581933155080214,82.78755501222494,90.42,75.93,79.71,In state,off campus,car,44.0,5.461538461538462,19.0,2012-08-06,328.8475550122249,0.04305928129537982
275,21389,1993-12-19,2012-08-06,2017-05-08,second runners up,dance,Female,1,0.753373674352,14.14147734595584,Not a smoker,6.581933155080214,78.95,79.34,64.38,79.52168316831683,In state,off campus,car,33.0,4.0,5.0,2012-08-06,302.19168316831684,0.03543855036520089
276,22961,1993-11-30,2012-08-06,2017-05-08,second runners up,broadcast journalism,Male,1,0.803375842064,20.710596268821487,Not a smoker,5.585,82.18,81.02,66.15,79.47,Out of state,off campus,car,40.0,11.0,6.0,2012-08-06,308.82000000000005,0.045641206193918066
277,23155,1993-11-27,2012-08-06,2018-05-14,second runners up,Anthropology,Female,1,0.801762868912,16.894699623985474,Not a smoker,5.951,82.78755501222494,84.15,73.84,85.49,In state,off campus,car,25.0,3.0,7.0,2012-08-06,326.26755501222493,0.0373818372903167
278,24480,1993-11-11,2012-08-06,2017-05-08,second runners up,comm studies,Male,1,0.8893242685919999,19.321926151301373,Not a smoker,5.392,86.69,80.53,63.2,70.74,Out of state,off campus,walking,15.0,9.0,7.0,2012-08-06,301.15999999999997,0.034748189167705175
279,26776,1993-10-14,2012-08-06,2017-05-08,second runners up,Composition,Female,0,0.8122471943999999,16.665907902334812, smoker,7.744,79.69,84.04,64.38,80.86,In state,off campus,walking,12.0,5.0,10.0,2012-08-06,308.97,0.03592978220411448
280,27203,1993-10-08,2012-08-06,2017-05-08,second runners up,"triple major in math,stats,and biology",Female,0,0.887480870704,20.59020752879454,Not a smoker,7.423,89.33,95.46,82.45,86.08,In state,off campus,Bike,8.0,4.0,12.0,2012-08-06,353.32,0.037183029337111845
281,27365,1993-10-07,2012-08-06,2017-05-08,second runners up,poli sci,Female,0,0.8571800179200001,15.133517893619738, smoker,8.37,78.66,79.62,52.03,85.68,In state,off campus,Bike,6.0,4.0,3.0,2012-08-06,295.99,0.02929529425367094
282,27958,1993-09-30,2012-08-06,2017-05-08,second runners up,Pre-LawÂ ,Male,0,0.756714833024,18.787176166530525,Not a smoker,6.881,82.78755501222494,88.39,70.57,78.42,Out of state,off campus,car,28.0,5.461538461538462,6.0,2012-08-06,320.16755501222497,0.046665837092995814
283,28874,1993-09-18,2012-08-06,2018-05-14,second runners up,unknown,Female,1,0.72122942368,10.259173791598533,Not a smoker,5.824,83.14,83.74,53.37,81.09,Out of state,off campus,car,31.0,10.0,12.0,2012-08-06,301.34,0.028052241015014953
284,29507,1993-09-11,2012-08-06,2018-05-14,second runners up,unknown,Female,0,0.822501095152,13.504070296045734,Not a smoker,8.193,94.85,86.33,68.35,79.52168316831683,In state,off campus,Public Transport,27.0,5.0,12.0,2012-08-06,329.0516831683168,0.028391854924253293
285,30904,1993-08-24,2012-08-06,2017-05-08,second runners up,unknown,Female,0,0.713625407392,19.05968401217291, smoker,6.075,77.66,66.99,59.6,76.33,In state,off campus,car,19.0,3.0,3.0,2012-08-06,280.58,0.05323253340567585
286,31160,1993-08-20,2012-08-06,2018-05-14,second runners up,unknown,Female,1,0.7791812447839999,15.65613567978322, smoker,5.413,81.45,88.5,64.31,77.29,Out of state,on campus,Public Transport,27.0,5.0,9.0,2012-08-06,311.55,0.036678337517183954
287,32069,1993-08-11,2012-08-06,2017-05-08,second runners up,film studies,Male,1,0.8151275036,15.06259119406898,Not a smoker,5.595,82.54,83.33,69.79,83.66,In state,off campus,Public Transport,64.0,6.0,4.0,2012-08-06,319.32000000000005,0.03224412840714705
288,32440,1993-08-05,2012-08-06,2017-05-08,second runners up,unknown,Female,1,0.7385112788799999,14.814347745641324,Not a smoker,4.779,89.73,84.52,71.87,86.49,In state,off campus,car,17.0,2.0,7.0,2012-08-06,332.61,0.03863405706275053
289,32657,1993-08-04,2012-08-06,2017-05-08,second runners up,unknown,Male,0,0.893817550944,16.894699623985474,Not a smoker,6.333,78.08,70.9,61.43,79.37,In state,off campus,car,30.0,3.0,17.0,2012-08-06,289.78000000000003,0.0300784024070449
290,33204,1993-07-28,2012-08-06,2017-05-08,second runners up,unknown,Male,1,0.8684708299839999,15.293102967608945,Not a smoker,5.141,92.32,86.05,62.61,79.61,In state,on campus,Public Transport,27.0,8.0,3.0,2012-08-06,320.59,0.02883946419946667
291,34212,1993-07-15,2012-08-06,2018-05-14,second runners up,epidemiology,Female,1,0.8025693554879999,16.894699623985474, smoker,5.795,82.98,84.31,67.97,90.9,Out of state,off campus,walking,10.0,6.0,16.0,2012-08-06,326.16,0.037306746453104896
292,36657,1993-06-15,2012-08-06,2018-05-14,second runners up,Chemstry,Female,0,0.8146666541279999,15.833452428660118,Unknown,8.232,91.91,91.58,67.08,85.88,In state,off campus,car,28.0,3.0,9.0,2012-08-06,336.44999999999993,0.03393265082824289
293,37328,1993-06-08,2012-08-06,2018-05-14,second runners up,jhlksjhreksh,Male,1,0.783810071098353,20.15998110125639,Unknown,5.867,88.57,83.81,63.18,75.69,In state,off campus,car,30.0,5.0,9.0,2012-08-06,311.25,0.04667351283113246
294,37333,1993-06-07,2012-08-06,2018-05-14,second runners up,political science,Female,0,0.74484795912,14.020155359882175,Not a smoker,6.566,89.12,82.0708,69.9,86.33,In state,off campus,car,30.0,4.0,15.0,2012-08-06,327.4208,0.03594343747551363
295,37881,1993-05-30,2012-08-06,2017-05-08,second runners up,unknown,Female,0,0.8909372417439999,18.914097628884512,Not a smoker,7.394,82.78755501222494,80.21,63.59,86.54,Out of state,off campus,car,23.0,6.0,5.0,2012-08-06,313.12755501222495,0.03389170730775745
296,38631,1993-05-23,2012-08-06,2018-05-14,second runners up,unknown,Male,1,0.7842505889759999,17.80726781747399,Not a smoker,6.581933155080214,94.67,94.17,81.01,86.68,unknown,off campus,car,32.0,7.0,8.0,2012-08-06,356.53000000000003,0.041180311775167115
297,39033,1993-05-17,2012-08-06,2017-05-08,second runners up,biology,Female,1,0.7798725189919999,15.307101658309756,Not a smoker,5.791,80.97,70.75,60.08,76.89,Out of state,off campus,car,28.0,7.0,9.0,2012-08-06,288.68999999999994,0.03579709459501192
298,39816,1993-05-07,2012-08-06,2018-05-14,second runners up,unknown,Female,0,0.736898305728,17.265985110376093,3.0,8.274,78.85,85.44,62.8,76.39,Out of state,off campus,car,26.0,1.0,14.0,2012-08-06,303.48,0.04522497057846895
299,40662,1993-04-29,2012-08-06,2018-05-14,second runners up,English with minor in spanish,Male,1,0.876996545216,20.60327297344863,Unknown,5.671,81.41,74.4,65.1,76.24,Out of state,off campus,car,25.0,4.0,4.0,2012-08-06,297.15,0.03810153727458014
300,40916,1993-04-25,2012-08-06,2017-05-08,second runners up,biotechnology,Female,0,0.8122471943999999,25.73799272250486,Not a smoker,7.276,91.25,97.69,77.73,83.53,Out of state,off campus,car,27.0,6.0,7.208651399491094,2012-08-06,350.2,0.055488154519390376
301,42216,1993-04-09,2012-08-06,2017-05-08,second runners up,nursing,Male,0,0.8025693554879999,13.8484380872856, smoker,7.767,87.73,80.76,54.12,71.37,Out of state,off campus,car,25.0,2.0,4.0,2012-08-06,293.98,0.03058001503385172
302,42474,1993-04-06,2012-08-06,2018-05-14,second runners up,epidemeology,Female,0,0.77941166952,20.100253354266275,Not a smoker,7.266,81.29,84.1,65.46800947867298,74.3,Out of state,off campus,walking,14.0,2.0,6.0,2012-08-06,305.15800947867297,0.047061934033974476
303,43255,1993-03-29,2012-08-06,2017-05-08,second runners up,polisci,Male,0,0.755332284608,17.37797463598256, smoker,6.363,79.12,76.14,72.92,71.0,In state,off campus,car,23.0,7.0,4.0,2012-08-06,299.18,0.0433236571504299
304,48033,1993-01-26,2012-08-06,2017-05-08,second runners up,unknown,Female,1,0.793121941312,16.396199794832587,Not a smoker,4.621,83.89,75.34,53.49,72.11,In state,off campus,walking,11.0,5.0,7.208651399491094,2012-08-06,284.83,0.03707364777515065
305,20243,1993-01-02,2012-08-06,2017-05-08,second runners up,spanish,Female,0,0.7602864164319999,11.982879239891307, smoker,8.097,81.96,82.52,64.05,81.58,In state,off campus,car,21.0,3.0,7.0,2012-08-06,310.10999999999996,0.02948551835070503
306,22029,1992-12-11,2012-08-06,2018-05-14,second runners up,unknown,Female,1,0.750839002256,16.894699623985474,Not a smoker,6.33,78.98,91.92,74.43,77.14,Out of state,off campus,Bike,13.0,7.0,22.0,2012-08-06,322.47,0.04262445840740462
307,22147,1992-12-09,2012-08-06,2018-05-14,second runners up,statistics,Female,0,0.704754055056,11.835426364509466,Unknown,7.12,85.67,91.34,65.46800947867298,88.33,In state,off campus,Bike,4.0,5.0,15.0,2012-08-06,330.808009478673,0.03389306057891496
308,22938,1992-11-30,2012-08-06,2018-05-14,second runners up,mechanical engineering,Male,0,0.8507281253119999,24.365187787778993,Not a smoker,6.43,75.56,82.0708,57.61,79.52168316831683,Out of state,off campus,car,23.0,3.0,9.0,2012-08-06,294.76248316831686,0.04788397859446033
309,23514,1992-11-22,2012-08-06,2017-05-08,second runners up,religious studies,Female,0,0.783810071098353,10.750061212173518,Unknown,8.314,87.76,80.41,46.68,83.13,Out of state,off campus,car,32.0,0.0,4.0,2012-08-06,297.98,0.02488807491444379
310,25866,1992-10-25,2012-08-06,2017-05-08,second runners up,Geography,Female,1,0.775264024272,14.752753506557774,Not a smoker,6.212,77.78,85.61,65.15,76.63,In state,off campus,car,27.0,5.0,10.0,2012-08-06,305.17,0.03491209178134509
311,26223,1992-10-20,2012-08-06,2017-05-08,second runners up,unknown,Female,0,0.768120857456,20.945774272595056,Not a smoker,6.581933155080214,87.29,89.62,69.11,79.52168316831683,In state,off campus,car,39.0,4.0,17.0,2012-08-06,325.54168316831687,0.05049395047871725
312,26843,1992-10-13,2012-08-06,2017-05-08,second runners up,natural science,Female,0,0.659475594432,15.865182794248618,Not a smoker,6.581933155080214,81.0,86.66,69.38,79.52168316831683,In state,off campus,car,25.0,9.0,8.0,2012-08-06,316.5616831683168,0.05188593786091247
313,27177,1992-10-09,2012-08-06,2017-05-08,second runners up,unknown,Female,1,0.738972128352,16.894699623985474,Not a smoker,5.974,88.15,73.14,46.66,85.12,In state,off campus,car,22.0,7.0,10.0,2012-08-06,293.07,0.04400443048530323
314,27638,1992-10-04,2012-08-06,2018-05-14,second runners up,graphic design,Male,0,0.8063713636319999,27.22558692097735,Not a smoker,7.46,82.78755501222494,69.84,60.41,86.99,Out of state,off campus,walking,16.0,5.0,5.0,2012-08-06,300.0275550122249,0.059553748835305016
315,28044,1992-09-29,2012-08-06,2017-05-08,second runners up,Psyc,Male,0,0.856834380816,16.894699623985474,Not a smoker,6.581933155080214,85.18,96.12,73.09,75.36,In state,off campus,car,33.0,4.0,9.0,2012-08-06,329.75,0.0327309607143348
